"","GEOID","transportType","X29.Mar","E","pop","SIR","RR","LL","UL"
"113","21009","mainRoad",3,14.4688964768857,45248.4570786632,0.207341313471455,0.297194790017177,0.134668112164532,0.541568007876063
"432","42015","nextAirport",3,19.4551581213807,60841.9507749064,0.154200751352572,0.259116898335889,0.124681783594545,0.455046426494658
"39","18045","mainRoad",1,5.21440047166235,16306.9503130317,0.191776601247737,0.328034670513276,0.124132307418028,0.678083447341297
"126","21035","lowRisk",3,12.533644440854,39196.3598210271,0.239355760741175,0.345393968937579,0.146501964983946,0.649554777656853
"135","21053","lowRisk",0,3.39436042337785,10615.1545262686,0,0.429605469070959,0.116012924247328,1.18848345450166
"549","54077","mainRoad",1,11.9360746949726,37327.5850294447,0.0837796365685609,0.230162701259268,0.0981722359602987,0.440077595813161
"339","39005","mainRoad",2,16.7218417110433,52294.0735768676,0.119604050472453,0.220270602352703,0.100292549236304,0.402619105829666
"187","21157","mainRoad",0,10.13754586357,31703.0610885579,0,0.345256124522693,0.0992459428177231,0.885727750512831
"22","18011","nextAirport",13,21.2942390773605,66593.2930306047,0.610493756211336,0.616112610360972,0.361889366949586,0.942525223335599
"479","42109","lowRisk",2,12.8826555760966,40287.8193803811,0.155247494446017,0.254080258559694,0.105020437879145,0.48944023286472
"437","42025","nextAirport",9,22.4671541655373,70261.3404251709,0.400584779615979,0.506446126607312,0.288372415473848,0.791507734193952
"309","26151","lowRisk",2,12.7613241673876,39908.3806963023,0.156723547945842,0.332010097381599,0.145458260207685,0.615110027953366
"498","51021","mainRoad",0,2.11764197551874,6622.48376649243,0,0.228714268840885,0.0614284203752065,0.599418718677506
"28","18023","mainRoad",1,10.1978101994845,31891.5252344832,0.0980602678848203,0.273009723119105,0.118361525695163,0.517281179014904
"48","18063","nextAirport",48,63.8916765174325,199807.897388808,0.751271568009386,0.742867440425866,0.553573653309169,0.958377927960755
"89","18145","nextAirport",12,13.9062010999426,43488.7446048993,0.862924382709346,0.885413941020157,0.51599182972284,1.36312058431375
"314","26161","nextAirport",231,114.844817381846,359153.222107224,2.01140987696424,1.98054828057986,1.73307946873222,2.24295296197054
"10","17101","lowRisk",0,5.69611619663727,17813.4158088949,0,0.397388673397725,0.101646349613265,1.18690869830714
"268","26069","lowRisk",1,7.39669374920455,23131.617547307,0.135195539237722,0.323830471146194,0.121141039003265,0.663572350794847
"84","18135","lowRisk",1,7.54410747153611,23592.6232292801,0.132553785026658,0.319490244699699,0.128921540675325,0.631357286984661
"463","42077","airport",151,120.971510270891,378313.176749721,1.24822778240815,1.25113858680528,1.0616437836072,1.45472539257686
"93","18153","lowRisk",1,6.64045610580623,20766.6419872673,0.150592065374188,0.347311023592178,0.139447796297034,0.69007293647305
"167","21117","nextAirport",16,52.2246034416431,163321.558838606,0.306369008964879,0.314937719722368,0.193943564536818,0.466314659465261
"161","21105","lowRisk",0,1.45570005583913,4552.39842245536,0,0.430318229430718,0.114819860724068,1.13686179775561
"108","18183","nextAirport",1,11.5711056535565,36186.2204456329,0.0864221648250734,0.189068530558365,0.0750599231306893,0.377908570955745
"344","39015","lowRisk",0,14.6528035865612,45823.5882209659,0,0.427140616140455,0.135726263392495,0.993901521579523
"351","39029","lowRisk",11,31.861450561768,99640.0437663794,0.345244796016896,0.398673964427116,0.234748289878658,0.609777719932702
"468","42087","lowRisk",2,14.5783678896739,45590.806098217,0.137189568485004,0.244488106682255,0.105773633425671,0.459174642704735
"139","21061","mainRoad",0,3.93530266483139,12306.8386041489,0,0.366985291486613,0.121064676006582,0.892190205389448
"393","39113","airport",25,159.005772863835,497257.403160125,0.157226995911707,0.186695094639353,0.129353735772693,0.254373243971007
"100","18167","mainRoad",7,33.9897433985377,106295.835880812,0.205944479130759,0.246614349313356,0.12990316987268,0.405804100421352
"244","26021","nextAirport",29,46.8828484260523,146616.333741874,0.618563098736233,0.56126640535314,0.378580648679957,0.77921796493197
"407","39141","lowRisk",0,25.6899972713601,80340.1103008175,0,0.335906588528597,0.113707516037322,0.770806265520132
"368","39063","mainRoad",3,24.1446284670827,75507.2915628608,0.124251238907652,0.180478574104651,0.084317759744539,0.323505242322551
"411","39149","mainRoad",3,15.656453882682,48962.295268774,0.191614271180423,0.237488722386857,0.106532777694988,0.437210052570751
"537","54053","lowRisk",3,9.09934551766935,28456.3059634806,0.329694041640085,0.344928299106465,0.145179521752765,0.660269817272723
"263","26059","lowRisk",10,14.7524942665853,46135.3500380069,0.677851475099382,0.60938792451052,0.332304768010912,0.9821605565783
"248","26029","lowRisk",4,7.91625370914159,24756.4329977844,0.505289515339921,0.572108613709033,0.251887813014469,1.05415933192537
"289","26111","nextAirport",8,26.2574290494055,82114.6348815258,0.304675678069904,0.300329186011757,0.15840932795766,0.494686954259054
"379","39085","nextAirport",35,72.0770963766139,225406.091401786,0.485591148360356,0.487607326513902,0.34528732381972,0.653310096590856
"328","36007","mainRoad",29,62.1089551388467,194232.807960874,0.466921395395712,0.474548666295778,0.326622702654819,0.649225951931123
"257","26047","mainRoad",4,10.3325628637414,32312.9360970603,0.387125638890294,0.418770999925327,0.169024217130816,0.803897629493688
"6","17045","lowRisk",0,5.51513957708518,17247.4491634685,0,0.455066397974178,0.127874865927826,1.26340049288767
"290","26113","nextAirport",1,4.67795584821312,14629.3315977413,0.213768584494439,0.284621762491311,0.111040434350485,0.584289892278643
"298","26129","mainRoad",1,6.78760937390009,21226.8331529148,0.147327276057639,0.265162614162919,0.104163437173793,0.536831483541055
"225","21233","lowRisk",3,4.0751981161283,12744.3324609625,0.736160528767174,0.611592439165447,0.250678878412484,1.19815765988291
"575","55125","lowRisk",2,6.64793260835896,20790.0231902082,0.300845408313142,0.42679905010666,0.16789312428548,0.847732404024378
"525","54029","lowRisk",3,8.94677352952661,27979.1688806415,0.335316412123236,0.435652377105791,0.193205510687864,0.80546921232194
"391","39109","nextAirport",43,33.118999449712,103572.765724226,1.29834840165662,1.1180789310197,0.802161915913504,1.48437031891983
"383","39093","nextAirport",74,99.3085328354736,310566.731383382,0.745152484757752,0.718361080469627,0.564945831097177,0.888840182696938
"515","54009","lowRisk",0,7.48550032192897,23409.3415880203,0,0.527280835274178,0.142724244510393,1.36412338170324
"503","51071","lowRisk",0,5.58862095871403,17477.2468642141,0,0.314391498536385,0.0955572069934862,0.819003489558791
"569","55041","lowRisk",0,2.70730275663095,8466.52491971723,0,0.393579102800824,0.121441957018576,0.97840976339654
"359","39045","nextAirport",14,53.7811423987578,168189.309900671,0.26031429187944,0.267956190953057,0.16029402103583,0.404667585758048
"563","54105","lowRisk",1,1.75841100482298,5499.06380251516,0.568695257967105,0.443115760705067,0.151803791226321,0.990771182884518
"327","36003","mainRoad",6,14.9740397898373,46828.1874714527,0.400693472450376,0.356935117888293,0.166326327979083,0.63526284392134
"571","55061","lowRisk",0,6.37411564994124,19933.7177414708,0,0.455948472122548,0.133001810821172,1.21110772173288
"138","21059","lowRisk",16,31.7332843485757,99239.2306562828,0.504202458978002,0.502545645905918,0.307599844456553,0.747377687300105
"423","39173","nextAirport",12,39.7541510653371,124322.819024397,0.301855269913264,0.295667535753208,0.170905341587755,0.457801100474056
"11","17127","mainRoad",0,4.79697353779721,15001.5346076495,0,0.307106078536811,0.0884814332518936,0.816879579008773
"380","39087","nextAirport",1,18.8656110533293,58998.2652355712,0.0530064993481101,0.173246969277074,0.0758012910929428,0.324600615668325
"169","21121","lowRisk",0,9.83156037071326,30746.1552552525,0,0.417314901801148,0.101917457030638,1.13937447995502
"197","21177","mainRoad",3,9.69911184435028,30331.9501035437,0.309306671388422,0.366723257180042,0.163263038616065,0.679285036422941
"562","54103","lowRisk",1,4.96706308514882,15533.4542046391,0.201326212866096,0.413133461728137,0.172533214048414,0.807562311443255
"409","39145","lowRisk",0,24.4760712442881,76543.8097453199,0,0.378043151608946,0.121215704907278,0.896442622700024
"489","42129","airport",47,112.956610499692,353248.248759789,0.416088972500891,0.421217850012608,0.31435893891276,0.542874618330615
"453","42057","mainRoad",0,4.7413541699232,14827.5966308308,0,0.222542620644514,0.0742439504115466,0.527384453914078
"556","54091","lowRisk",0,5.23127106233454,16359.7095679715,0,0.487405640507907,0.151011331348715,1.25656641789565
"127","21037","mainRoad",3,29.2835713252806,91578.2639221102,0.102446520838464,0.185147061161595,0.0867528645331985,0.328557794240855
"334","36101","nextAirport",21,30.6218099279351,95763.3261395334,0.685785721008035,0.615134092736605,0.387784497728985,0.895482800800306
"120","21023","lowRisk",3,2.73388077718482,8549.64213768812,1.09734119535718,0.692934377035559,0.274453296296333,1.3952349509263
"548","54075","lowRisk",0,2.60614047117449,8150.16096350476,0,0.379213668999847,0.126114493279756,0.896541080612365
"166","21115","lowRisk",0,7.22332057119991,22589.4290800616,0,0.480735832960862,0.136475844619652,1.25329688017628
"417","39161","nextAirport",1,8.60628186726821,26914.3521968015,0.116194195754062,0.21270176351827,0.0860493931861906,0.424120204793518
"338","39003","mainRoad",4,32.4181183638906,101380.906256595,0.123387790589828,0.16763204847143,0.0798561566509561,0.294931517790113
"347","39021","lowRisk",2,12.7625157874643,39912.1072396487,0.156708914864925,0.283581202667738,0.126626011449992,0.524037978425026
"297","26127","lowRisk",2,8.09776121117582,25324.0598674888,0.246981844468293,0.292041846145973,0.110138846116385,0.596660706360478
"306","26145","airport",24,59.1906004872265,185106.262242263,0.405469784094845,0.428707852375695,0.28854456463307,0.596408912655193
"467","42085","mainRoad",7,34.6921290049761,108492.400422992,0.201774875188431,0.256678406332621,0.139327347279813,0.414780777892395
"567","55029","lowRisk",0,8.36307041660717,26153.7590925619,0,0.512240644703233,0.0853662577399396,1.68893495750989
"156","21095","lowRisk",0,8.05494022499711,25190.1461610587,0,0.405764161609759,0.114159769829258,1.0802545819184
"487","42125","nextAirport",24,65.5489768644778,204990.758689913,0.366138437974705,0.370739855129374,0.249033595109384,0.516866426624788
"162","21107","mainRoad",11,14.6222851969201,45728.1483202111,0.752276395369236,0.621495263260299,0.333004864957943,1.01063080338439
"201","21185","nextAirport",3,24.4748286322596,76539.9237352759,0.12257491339677,0.229484695375176,0.110245764710151,0.401694572731373
"444","42039","mainRoad",3,27.2180363012776,85118.7337825875,0.110221030157829,0.185523725129995,0.0887789922226792,0.326711774296874
"29","18025","mainRoad",1,3.31452782484483,10365.4947188348,0.301702098411805,0.384271111739702,0.14461168507687,0.805260814714233
"189","21161","lowRisk",3,5.66685753471288,17721.9154439306,0.529393933343694,0.504625019088977,0.210020601718726,0.975196469152111
"342","39011","mainRoad",2,14.2910446337971,44692.2625201344,0.13994778207257,0.201742137866433,0.0858644865215822,0.385117615875449
"287","26107","lowRisk",1,14.0745743425042,44015.2968164943,0.0710501060753271,0.213918282372057,0.0918656297174493,0.405964359871211
"57","18081","nextAirport",71,51.3013035267184,160434.130855557,1.38398042776871,1.34337368449007,1.05215324352449,1.66764848794299
"361","39049","airport",247,392.689489442433,1228054.50551558,0.628995699250079,0.62504571176362,0.549686413787797,0.704762143002791
"258","26049","airport",127,128.706210742693,402501.839850169,0.986743369004124,0.984498139163746,0.822597880796169,1.15963554680542
"137","21057","lowRisk",0,2.04975788646632,6410.19043128751,0,0.442156297031066,0.137722400769266,1.08509512815938
"392","39111","lowRisk",0,4.39660648240388,13749.4701153355,0,0.406480631726803,0.138977430494138,0.975965368767122
"471","42093","mainRoad",4,5.66991490475531,17731.4767313004,0.705477959932914,0.460270711399453,0.175053879595248,0.931350096916425
"387","39101","lowRisk",6,20.6660526130564,64628.7708355039,0.290331207044799,0.311359391995939,0.156173571016108,0.530358038501873
"23","18013","lowRisk",3,4.76081993976071,14888.4717675354,0.630143554673229,0.800780124766997,0.355716537981187,1.48103599693738
"274","26081","airport",72,196.456311560085,614376.15478553,0.366493697393781,0.367191445351247,0.289350161982702,0.453633081443145
"276","26085","lowRisk",0,3.63964829386978,11382.2412006118,0,0.291206174243939,0.10199319287657,0.669018251750247
"183","21149","lowRisk",0,2.86589529898435,8962.49003061134,0,0.533336333839928,0.184562956480982,1.25883526019017
"60","18087","mainRoad",2,12.3838233823871,38727.8256972018,0.1615010112987,0.210216037969533,0.0877147808417172,0.40696330718148
"73","18113","nextAirport",2,14.9451124543854,46737.7232609522,0.133823014454009,0.193397375638608,0.084313165999105,0.364819205004972
"92","18151","mainRoad",1,10.9224551796112,34157.7013269663,0.0915545070733446,0.206350718576736,0.0839588058502507,0.406939808837402
"312","26157","nextAirport",4,16.47432140985,51520.0054409504,0.242802110052824,0.313176957555943,0.150105563463596,0.550528832601767
"230","24013","mainRoad",82,56.8276820538795,177716.727492154,1.44295873131433,1.3822223034066,1.09675845291681,1.69776084563219
"288","26109","lowRisk",0,6.95209039001672,21741.2132378022,0,0.381450409618971,0.108434045419392,1.04148512509861
"220","21223","mainRoad",0,2.99965223667897,9380.78696596622,0,0.392861261631185,0.130198129540782,0.940240571509002
"221","21225","lowRisk",3,4.51512751263548,14120.1199266685,0.664433062323173,0.572077118791232,0.234077174204828,1.11976353055585
"275","26083","lowRisk",0,0.631697291910017,1975.50157645819,0,0.743722479476639,0.1134222230494,2.50455521579116
"374","39075","lowRisk",0,14.2110673011705,44442.1500869989,0,0.392203374284168,0.125433192247113,0.9065925741299
"303","26139","nextAirport",25,90.8044586901759,283972.012527525,0.275316877173398,0.272614383792695,0.180992112729635,0.382593086999222
