"","GEOID","transportType","X29.Mar","E","pop","SIR","RR","LL","UL"
"473","42097","nextAirport",1,29.5992038328883,92565.3387827211,0.0337846925088194,0.295017471057546,0.281202365784798,0.309225787162197
"420","39167","mainRoad",3,18.5228155376487,57926.2437304887,0.161962418397048,0.146493598788157,0.136312288443093,0.157113173958115
"20","18007","lowRisk",0,2.67792790523671,8374.66119641066,0,0.209042104962784,0.184770351447867,0.234963799356165
"42","18051","nextAirport",4,10.7053152104548,33478.6413454308,0.373646167475161,0.210434770639704,0.198621816285077,0.222673696597974
"78","18123","mainRoad",0,6.06559144647116,18968.8726200238,0,0.142902936016427,0.132907016193948,0.153334231292938
"148","21079","lowRisk",0,5.99365785085433,18743.9152973294,0,0.146914618313306,0.129694506824946,0.16534478902027
"170","21123","mainRoad",3,4.60825831496099,14411.3670938909,0.651005172661505,0.281962966919551,0.265022437033392,0.299436307929413
"213","21209","nextAirport",3,20.7802398919862,64985.8677431941,0.144367919503996,0.62701363255971,0.608608771478117,0.645695558123795
"237","26007","lowRisk",0,8.60287375884882,26903.694048284,0,0.142958136248396,0.126183919697846,0.160915116828675
"552","54083","lowRisk",0,9.4513282542843,29557.0585865708,0,0.108238120480664,0.0953661440125397,0.122055192114912
"540","54059","nextAirport",0,7.84325406414759,24528.141827926,0,0.164748918180792,0.154354748432826,0.175577760347815
"329","36009","mainRoad",4,23.783641344057,74378.3795986157,0.168182825419183,0.344440763153904,0.324348880526135,0.365119283199888
"333","36071","airport",1247,126.159131548838,394536.380717659,9.88434197898131,1.94613804565455,1.90795133495714,1.98468801413867
"505","51105","lowRisk",2,8.62733891860104,26980.2037346128,0.231821192939098,0.184903003078439,0.163383330117976,0.207898870657823
"510","51195","lowRisk",0,12.6122343338633,39442.1333260302,0,0.177899213194741,0.157174747670023,0.200050318170131
"514","54007","mainRoad",0,4.49161097351063,14046.5768535717,0,0.119296348661763,0.11054299983181,0.128462893746805
"560","54099","airport",0,13.5979398393536,42524.7217824915,0,0.183154754572196,0.169286270362404,0.197770647608439
"440","42031","mainRoad",1,11.9953396202574,37512.9237269954,0.0833657096553751,0.185634927398648,0.173471502773245,0.198264234539849
"27","18021","mainRoad",1,8.40345332578842,26280.0482215026,0.118998697467767,0.1819370712464,0.1699585192261,0.19437918656368
"79","18125","mainRoad",0,3.95649754682385,12373.1211786117,0,0.121386174448431,0.112520969501977,0.130666816715996
"235","26003","lowRisk",0,2.83385487701387,8862.29029107835,0,0.271572171010727,0.240092654105565,0.305173303529471
"226","21235","mainRoad",0,11.1510811769537,34872.6814669063,0,0.137378997377872,0.127670117325658,0.147518627558509
"231","24023","mainRoad",3,9.386867607314,29355.4713527166,0.319595431138549,0.132545299665427,0.123089404333812,0.142427716975298
"240","26013","lowRisk",0,2.69280700049787,8421.19246466384,0,0.270899054719679,0.239497747272489,0.30441674657377
"269","26071","lowRisk",0,3.33093307577833,10416.7987207616,0,0.127993962884433,0.112903580375721,0.144164335145684
"490","42131","nextAirport",0,8.68948267272561,27174.5453691463,0,0.166025088710295,0.155587111703316,0.176897651440998
"526","54031","lowRisk",0,4.81617098337509,15061.5706161757,0,0.613466049550943,0.54063814133733,0.691475983590084
"539","54057","lowRisk",0,9.03734513839239,28262.4127038906,0,0.309578650187075,0.273660765633423,0.347918553669234
"553","54085","lowRisk",0,3.24154232871281,10137.2477965922,0,0.116926051537623,0.103078943540223,0.131777521914444
"436","42023","lowRisk",1,1.34709505435405,4212.75892361201,0.742338112494601,0.114281297978619,0.100731073077198,0.128817841498873
"452","42055","mainRoad",11,53.5300401169804,167404.039867292,0.205492093336031,0.430383677689763,0.405792012673317,0.455652493463844
"210","21203","mainRoad",0,5.46162582325965,17080.0960555822,0,0.118020683549171,0.109335834544756,0.127117343283815
"43","18053","mainRoad",7,20.8030519220157,65057.2076109797,0.336489089497102,0.223055367548663,0.209034408198139,0.237564527992879
"114","21011","mainRoad",0,3.74198742824827,11702.2855064641,0,0.121285850519628,0.112426004187431,0.130561027504986
"142","21067","airport",66,104.02230594752,325308.07400614,0.634479301326943,1.57275842693347,1.54091242364087,1.60492353696751
"159","21101","nextAirport",3,14.8879344902971,46558.9110994285,0.201505454094736,0.349433758094754,0.334625170122357,0.36461107278299
"175","21133","lowRisk",0,7.3844271862327,23093.2564290958,0,0.119401925491378,0.105276837252946,0.134548278375437
